lambda,rating,connection,length,< 0.97,< 0.95,< 0.92,< 0.9
1e-06,180,optimal,1075.1706356116192,4.649639816633923,0.8513425016371972,0.1309757694826457,0.0
1e-06,250,optimal,1075.1706356116192,14.145383104125736,1.5717092337917484,0.1309757694826457,0.0
1e-06,350,optimal,1075.1706356116192,24.230517354289457,3.470857891290111,0.3929273084479371,0.1309757694826457
1.0,30,optimal,573.2646448268642,3.20890635232482,0.8513425016371972,0.1309757694826457,0.0
1.0,50,optimal,573.2646448268642,8.644400785854616,1.0478061558611658,0.1309757694826457,0.0
1.0,100,optimal,750.2369141354575,10.281597904387688,1.768172888015717,0.45841519318926,0.1309757694826457
1.0,120,optimal,880.8918082833552,10.740013097576949,1.1132940406024885,0.1309757694826457,0.0
1.0,150,optimal,1075.1706356116192,3.863785199738048,0.8513425016371972,0.1309757694826457,0.0
1.0,180,optimal,1075.1706356116192,4.649639816633923,0.8513425016371972,0.1309757694826457,0.0
1.0,250,optimal,1075.1706356116192,14.145383104125736,1.5717092337917484,0.1309757694826457,0.0
1.0,350,optimal,1598.5624299968767,4.256712508185986,1.4407334643091028,0.0654878847413228,0.0
1000000.0,30,optimal,4141.514612309999,1.6371971185330714,0.3929273084479371,0.0,0.0
1000000.0,50,optimal,4141.514612309999,1.7026850032743943,0.3929273084479371,0.0,0.0
1000000.0,100,optimal,4141.514612309999,1.7026850032743943,0.3929273084479371,0.0,0.0
1000000.0,120,optimal,4141.514612309999,1.768172888015717,0.3929273084479371,0.0,0.0
1000000.0,150,optimal,4141.514612309999,1.83366077275704,0.45841519318926,0.0,0.0
1000000.0,180,optimal,4141.514612309999,1.83366077275704,0.45841519318926,0.0,0.0
1000000.0,250,optimal,4141.514612309999,1.8991486574983627,0.5239030779305829,0.0,0.0
1000000.0,350,optimal,4141.514612309999,1.9646365422396856,0.5893909626719057,0.0,0.0
10.0,30,optimal,573.2646448268642,3.20890635232482,0.8513425016371972,0.13097576948264572,0.0
10.0,50,optimal,1075.1706356116192,1.9646365422396856,0.5893909626719057,0.0,0.0
10.0,100,optimal,1598.5624299968767,1.83366077275704,0.3929273084479371,0.0,0.0
10.0,120,optimal,1598.5624299968767,1.8991486574983627,0.3929273084479371,0.0,0.0
10.0,150,optimal,1598.5624299968767,2.0956123117223315,0.45841519318926,0.0,0.0
10.0,180,optimal,1598.5624299968767,2.619515389652914,0.5239030779305829,0.0,0.0
10.0,250,optimal,1598.5624299968767,3.20890635232482,0.7203667321545514,0.0,0.0
10.0,350,optimal,1976.8084702902852,3.66732154551408,1.4407334643091028,0.06548788474132286,0.0
100.0,30,optimal,1598.5624299968767,1.6371971185330714,0.3929273084479371,0.0,0.0
100.0,50,optimal,1598.5624299968767,1.7026850032743943,0.3929273084479371,0.0,0.0
100.0,100,optimal,1976.8084702902852,1.83366077275704,0.3929273084479371,0.0,0.0
100.0,120,optimal,1976.8084702902852,1.8991486574983627,0.3929273084479371,0.0,0.0
100.0,150,optimal,1976.8084702902852,2.0956123117223315,0.45841519318926,0.0,0.0
100.0,180,optimal,3498.6198255429626,1.83366077275704,0.45841519318926,0.0,0.0
100.0,250,optimal,3498.6198255429626,1.8991486574983627,0.5239030779305829,0.0,0.0
100.0,350,optimal,3498.6198255429626,2.0301244269810086,0.5893909626719057,0.0,0.0
1000.0,30,optimal,1976.8084702902852,1.6371971185330714,0.3929273084479371,0.0,0.0
1000.0,50,optimal,3498.6198255429626,1.7026850032743943,0.3929273084479371,0.0,0.0
1000.0,100,optimal,3498.6198255429626,1.7026850032743943,0.3929273084479371,0.0,0.0
1000.0,120,optimal,3498.6198255429626,1.768172888015717,0.3929273084479371,0.0,0.0
1000.0,150,optimal,4141.5146123099985,1.83366077275704,0.45841519318926,0.0,0.0
1000.0,180,optimal,4141.5146123099985,1.83366077275704,0.45841519318926,0.0,0.0
1000.0,250,optimal,4141.5146123099985,1.8991486574983627,0.5239030779305829,0.0,0.0
1000.0,350,optimal,4141.5146123099985,1.9646365422396856,0.5893909626719057,0.0,0.0
10000.0,30,optimal,4141.5146123099985,1.6371971185330714,0.3929273084479371,0.0,0.0
10000.0,50,optimal,4141.5146123099985,1.7026850032743943,0.3929273084479371,0.0,0.0
10000.0,100,optimal,4141.5146123099985,1.7026850032743943,0.3929273084479371,0.0,0.0
10000.0,120,optimal,4141.5146123099985,1.768172888015717,0.3929273084479371,0.0,0.0
10000.0,150,optimal,4141.5146123099985,1.83366077275704,0.45841519318926,0.0,0.0
10000.0,180,optimal,4141.5146123099985,1.83366077275704,0.45841519318926,0.0,0.0
10000.0,250,optimal,4141.5146123099985,1.8991486574983627,0.5239030779305829,0.0,0.0
10000.0,350,optimal,4141.5146123099985,1.9646365422396856,0.5893909626719057,0.0,0.0
100000.0,30,optimal,4141.5146123099985,1.6371971185330714,0.3929273084479371,0.0,0.0
100000.0,50,optimal,4141.5146123099985,1.7026850032743943,0.3929273084479371,0.0,0.0
100000.0,100,optimal,4141.5146123099985,1.7026850032743943,0.3929273084479371,0.0,0.0
100000.0,120,optimal,4141.5146123099985,1.768172888015717,0.3929273084479371,0.0,0.0
100000.0,150,optimal,4141.5146123099985,1.83366077275704,0.45841519318926,0.0,0.0
100000.0,180,optimal,4141.5146123099985,1.83366077275704,0.45841519318926,0.0,0.0
100000.0,250,optimal,4141.5146123099985,1.8991486574983627,0.5239030779305829,0.0,0.0
100000.0,350,optimal,4141.5146123099985,1.9646365422396856,0.5893909626719057,0.0,0.0
